DIM_GEO_NAME,DIM_GEO_CODE,region,sub-region,DIM_TIME_YEAR,AMR_INFECT_ECOLI,AMR_INFECT_MRSA,FINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_25_POP,GHED_GGHE-DGGE_SHA2011,GLASSAMC_AWARE,HWF_0001,HWF_0006,HWF_0010,HWF_0014,MALARIA_EST_INCIDENCE,MCV2,MDG_0000000003,MDG_0000000007,MDG_0000000020,MDG_0000000025,MDG_0000000026,M_Est_tob_curr_std,NCDMORT3070,NCD_BMI_30A,NCD_BMI_PLUS2C,NCD_HYP_PREVALENCE_A,NUTOVERWEIGHTPREV,NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,NUTRITION_WH_2,NUTSTUNTINGPREV,PCV3,PHE_HHAIR_PROP_POP_CLEAN_FUELS,RS_198,SA_0000001688,SDGAIRBODA,SDGFPALL,SDGHEALTHFACILITIESESSENTIALMEDS,SDGHEPHBSAGPRV,SDGHIV,SDGHPVRECEIVED,SDGIHR2021,SDGIPV12M,SDGIPVLT,SDGNTDTREATMENT,SDGODA01,SDGODAWS,SDGPM25,SDGPOISON,SDGSUICIDE,SDGWSHBOD,SUD_TREATMENTSERVICES_COVERAGE,UHC_INDEX_REPORTED,VACCINEPREVENTABLE_WILDPOLIO,VIOLENCE_HOMICIDERATE,WHOSIS_000003,WHS4_100,WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_HYGIENE_BASIC,WSH_SANITATION_SAFELY_MANAGED,WSH_WATER_SAFELY_MANAGED,Healthy life expectancy at birth
China,CHN,Asia,Eastern Asia,2019,,,,,,,,,,,,,,,,,,,16.0009002686,,,27.2999992371,,15.5,,,,,,5.7252497673,95.3180923462,,,,,,,,,,,,40.1678695679,,,2.20000004768,,,,,,,,,,,68.5
China,CHN,Asia,Eastern Asia,2020,,,,,,,,,,,,,6.07000017166,,,,23.0476303101,,,,,,,,,,,,,,,,,0.219999998808,,,,,,,,,,,,,,,,,,,,,,,68.625
China,CHN,Asia,Eastern Asia,2021,,,,,8.90999984741,,25.1830005646,35.2019996643,,,,,,,,,,,,,,,,,,,,,17.3999996185,,,,,,,,,,,,,,,1.46689605713,8.92551136017,,,81.0355072021,,0.671343743801,,,,,,,68.75
China,CHN,Asia,Eastern Asia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,0.0,,,,,,,,69.0
Colombia,COL,Americas,Latin America and the Caribbean,2016,,,8.18999958038,2.23000001907,,,,,,,,,,,,,,,,,,,,,1.60000002384,,,,,,,86.5999984741,8.33333015442,,,,,,,,,,,,,,,,,,,,,,,,68.4749984741211
Colombia,COL,Americas,Latin America and the Caribbean,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,30.0,,,,,,,,,,,,,,,,,,68.82499694824219
Colombia,COL,Americas,Latin America and the Caribbean,2019,,,,,,,,,,,,,,,,,,,10.2467689514,,,31.0,,21.2000007629,,,,,,4.91571998596,31.2876796722,,,,,,,,,,,,15.0880403519,,,3.40000009537,,,,,,,,,,,69.0
Colombia,COL,Americas,Latin America and the Caribbean,2020,,,,,,,,,,,,,,,,,74.7629013062,,,,,,,,,,,,,,,,,0.15000000596,,,,,,,,,,,,,,,,,,,,,,,69.17500305175781
Colombia,COL,Americas,Latin America and the Caribbean,2021,30.7700004578,45.2400016785,,,19.0100002289,65.7245025635,24.5119991302,14.486000061,8.26299953461,1.85199999809,,,,,,97.5,,,,,,,,,,,,,16.2000007629,,,,,,,,,,,,,,,0.190989404917,4.94024181366,,,79.5732574463,,35.6251106262,,,,,,,69.3499984741211
Colombia,COL,Americas,Latin America and the Caribbean,2022,,,,,,,,,,,8.85418987274,84.0,24.724999070145,12.3721504211,47.0,,,8.19999980927,,23.6154708862,10.5736303329,,6.19999980927,,,11.1999998093,85.0,93.5999984741,,,,,,,0.159999996424,11.0,,,,3294657.0,2.17000007629,14.3564996719,,,,,,,,,6.68979787827,87.0,18.7719707489,70.1536026001,18.4429893494,73.8560409546,69.5250015258789
Colombia,COL,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8666992188,,,,,,,,,,,,0.0,,,,,,,,69.69999694824219
Comoros,COM,Africa,Sub-Saharan Africa,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,,,,,,,,,,,,,,,,,,58.724998474121094
Comoros,COM,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,20.3453235626,,,33.2000007629,,33.7999992371,,,,,,0.252810001373,164.567321777,,,,,,,,,,,,14.489569664,,,43.7999992371,,,,,,,,,,,58.900001525878906
Comoros,COM,Africa,Sub-Saharan Africa,2022,,,,,,,,,,,24.7079906464,79.0,,48.1678504944,35.0,97.1999969482,,17.2000007629,,16.2777404785,4.45788002014,,7.69999980927,,,18.7999992371,,9.60000038147,,,,,,,0.009999999776,,,,,524334.0,22.2900009155,2.38829994202,,,,,,,,,25.3904094696,88.0,,,,,59.42499923706055
Comoros,COM,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8666992188,,,,,,,,,,,,0.0,,,,,,,,59.599998474121094
Congo,COG,Africa,Sub-Saharan Africa,2014,,,,,,,,,,,,,,,,,,,,,,,,,8.19999980927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.52000045776367
Congo,COG,Africa,Sub-Saharan Africa,2015,,,,,,,,,,,,,,,,94.4000015259,,,,,,,,,,,,,,,,43.2000007629,,,,,,,,,,,,,,,,,,,,,,,,,54.900001525878906
Congo,COG,Africa,Sub-Saharan Africa,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,55.224998474121094
Congo,COG,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,22.9659042358,,,39.7999992371,,48.7999992371,,,,,,6.39561986923,170.383773804,,,,,,,,,,,,37.81016922,,,26.3999996185,,,,,,,,,,,56.20000076293945
Congo,COG,Africa,Sub-Saharan Africa,2020,,,,,,,,,,,,,,,,,282.385742188,,,,,,,,,,,,,,,,,2.55999994278,,,,,,,,,,,,,,,,,,,,,,,56.525001525878906
Congo,COG,Africa,Sub-Saharan Africa,2021,,,,,8.22000026703,,,,,,,,,,,,,,,,,,,,,,,,8.39999961853,,,,,,,,,,,,,,,0.590353429317,6.63405609131,,,41.0007781982,,9.35754585266,,,,,,,56.849998474121094
Congo,COG,Africa,Sub-Saharan Africa,2022,,,,,,,1.74500000477,10.8540000916,0.014999999665,0.046999998391,212.340194702,34.0,,41.6453704834,369.0,,,15.3999996185,,8.5372800827,2.79043006897,,4.5,,,16.5,76.0,39.6500015259,,,,,,,2.8900001049,,,,,1508487.0,7.07000017166,35.3378982544,,,,,,,,,18.0771198273,78.0,,,,,57.17499923706055
Congo,COG,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7332992554,,,,,,,,,,,,0.0,,,,,,,,57.5
Costa Rica,CRI,Americas,Latin America and the Caribbean,2018,,,7.40999984741,1.12999999523,,,,,,,,,,,,,,,,,,,,,1.79999995232,,,,,,,80.8000030518,,,,,,7.0,27.0,,,,,,,,,,,,,,,,,,70.0
Costa Rica,CRI,Americas,Latin America and the Caribbean,2019,,,,,,,,,,,,,,,,,,,9.92458820343,,,37.7999992371,,13.6999998093,,,,,,3.45249009132,17.7680397034,,,,,,,,,,,,15.0612201691,,,2.90000009537,,,,,,,,,,,70.0
Costa Rica,CRI,Americas,Latin America and the Caribbean,2020,,,,,,,,,,,,,,,,,22.0038108826,,,,,,,,,,,,,,,,,0.019999999553,,,,,,,,,,,,,,,,,,,,,,,70.0
Costa Rica,CRI,Americas,Latin America and the Caribbean,2021,,,,,25.3700008392,,,,,,,,,,,98.8000030518,,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,0.131892040372,8.13980579376,,,81.081413269,,13.6243648529,,,,,,,70.0
Costa Rica,CRI,Americas,Latin America and the Caribbean,2022,,,,,,,26.3589992523,60.2459983826,10.6859998703,11.8549995422,0.223900005221,75.0,13.72999960186,7.74841499329,10.0,,,8.89999961853,,31.3876094818,13.7762298584,,7.59999990463,,,9.5,92.0,96.4000015259,,,,,,,0.140000000596,71.0,,,,7987.0,3.78999996185,10.9722995758,,,,,,,,,6.88064193726,95.0,25.4329395294,85.9569320679,25.3526496887,80.5075836182,70.0
Costa Rica,CRI,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3332977295,,,,,,,,,,,,0.0,,,,,,,,70.0
Croatia,HRV,Europe,Southern Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,,,,,,,,23.4988155365,,,,,,,,,,68.42500305175781
Croatia,HRV,Europe,Southern Europe,2019,,,,,,,,,,,,,,,,99.9000015259,,,15.9724473953,,,48.4000015259,,21.0,,,,,,8.54358959198,31.3448791504,,,,,,,,,,,,15.4885797501,,,2.70000004768,,,,,,,,,,,68.5999984741211
Croatia,HRV,Europe,Southern Europe,2020,,,,,,,,,,,,,,,,,4.81682014465,,,,,,,,,,,,,,,,,0.119999997318,,,,,,,,,,,,,,,,,,,,,,,68.7750015258789
Croatia,HRV,Europe,Southern Europe,2021,18.1800003052,66.6699981689,,,13.9899997711,60.4257011414,36.0979995728,76.8379974365,,,,,,,,,,,,,,,,,,,,,8.10000038147,,,,,,,,,,,,,,,0.288380175829,15.7738780975,,,80.1518707275,,0.78087323904,,,,,,,68.94999694824219
Croatia,HRV,Europe,Southern Europe,2022,,,,,,,,,13.5050001144,10.607000351,,90.0,,4.59763908386,2.70000004768,,,37.0,,30.6165790558,9.26340007782,,,,,,90.0,100.0,,,,,,,0.019999999553,,,,,5.0,,,,,,,,,,,2.65911197662,92.0,33.971950531,,,,69.125
Croatia,HRV,Europe,Southern Europe,2023,,,,,,,,,,,,,3.3549999138345,,,,,,,,,,,,,,,,,,,,,,,,76.4000015259,,,,,,,,,,,,0.0,,,,,,,,69.30000305175781
Cyprus,CYP,Asia,Western Asia,2015,,,14.7399997711,1.59000003338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5999984741211
Cyprus,CYP,Asia,Western Asia,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,72.19999694824219
Cyprus,CYP,Asia,Western Asia,2019,,,,,,,,,,,,,,,,,,,8.97344684601,,,30.7999992371,,13.6000003815,,,,,,8.05288982391,15.7545604706,,,,,,,,,,,,15.463809967,,,1.60000002384,,,,,,,,,,,72.4000015258789
Cyprus,CYP,Asia,Western Asia,2020,,,,,,,,,,,,,,,,,68.4065933228,,,,,,,,,,,,,,,,,0.340000003576,,,,,,,,,,,,,,,,,,,,,,,72.5999984741211
Cyprus,CYP,Asia,Western Asia,2021,41.0299987793,42.9399986267,,,18.3700008392,47.4121017456,35.516998291,46.2789993286,8.02900028229,13.3020000458,,,3.204999923705,,,99.9000015259,,,,,,,,,,,,,3.90000009537,,,,,,,,,,,,,,,0.301023930311,3.04548859596,,,80.6861724854,,1.42210566998,,,,,,,72.80000305175781
Cyprus,CYP,Asia,Western Asia,2022,,,,,,,,,,,,88.0,,3.50186109543,8.30000019073,,,35.5999984741,,22.9365291595,14.0709295273,,,,,,81.0,100.0,,,,,,,,84.0,,,,0.0,,,,,,,,,,,1.96306300163,96.0,72.6345596313,,76.8445205688,99.7650604248,73.0
Cyprus,CYP,Asia,Western Asia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9332962036,,,,,,,,,,,,0.0,,,,,,,,73.19999694824219
Czechia,CZE,Europe,Eastern Europe,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02072906494,,,,,,,,,,68.42500305175781
Czechia,CZE,Europe,Eastern Europe,2017,,,,,,,,,,,,,,,,99.8000030518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.55000305175781
Czechia,CZE,Europe,Eastern Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.0,,,,,,,,14.7750253677,,,,,,,,,,68.67500305175781
Czechia,CZE,Europe,Eastern Europe,2020,,,,,,,,,,,,,,,,,3.37402009964,,,,,,,,,,,,,,,,,0.129999995232,,,,,,,,,,,,,,,,,,,,,,,68.92500305175781
Czechia,CZE,Europe,Eastern Europe,2021,14.3100004196,9.43000030518,,,17.5799999237,61.6119995117,42.5390014648,93.5640029907,7.57600021362,7.15100002289,,,0.059999998659,,,,,,,,,,,,,,,,5.19999980927,,,,,,,,,,,,,,,0.568687856197,13.318110466,,,84.2429733276,,0.562202811241,,,,,,,69.05000305175781
Czechia,CZE,Europe,Eastern Europe,2022,,,,,,,,,,,,90.0,7.19999980927,2.63169288635,4.19999980927,,,29.8999996185,,25.9795207977,5.98870992661,,6.09999990463,,,2.5,,100.0,,,,,,,0.019999999553,,,,,10.0,,,,,,,,,,,1.29227900505,94.0,91.2870788574,,89.6911315918,97.8834075928,69.17500305175781
Czechia,CZE,Europe,Eastern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3332977295,,,,,,,,,,,,0.0,,,,,,,,69.30000305175781
Côte d'Ivoire,CIV,Africa,Sub-Saharan Africa,2018,,,8.32999992371,0.560000002384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,,,,,,,,,,,,,,,,,,54.224998474121094
Côte d'Ivoire,CIV,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,23.2035121918,,,37.2999992371,,50.9000015259,,,,,,2.8045899868,186.535095215,,,,,,,,,,,,46.5785293579,,,47.0,,,,,,,,,,,54.79999923706055
Côte d'Ivoire,CIV,Africa,Sub-Saharan Africa,2020,,,,,,,,,,,,,95.9899978638,,,,479.906738281,,,,,,,,,,,,,,,46.0999984741,,3.44000005722,,,,,,,,,,,,,,,,,,,,,,,55.375
Côte d'Ivoire,CIV,Africa,Sub-Saharan Africa,2021,,,,,5.05999994278,80.7034988403,,,,,,,1.96000003815,,,84.0,,,,,,,,,8.1,,,,20.6000003815,,,,,,,,,,,,,,,0.953275918961,7.17544412613,,,42.7756881714,,11.0808925629,,,,,,,55.95000076293945
Côte d'Ivoire,CIV,Africa,Sub-Saharan Africa,2022,,,,,,,1.75100004673,7.95599985123,0.148000001907,0.412999987602,260.752258301,20.0,,69.373626709,123.0,,,8.80000019073,,11.6430397034,5.35331010818,,2.59999990463,,,20.2000007629,61.0,42.5999984741,,,,,,,0.310000002384,34.0,,,,20057636.0,4.94999980927,23.7341003418,,,,,,,,,28.6738491058,76.0,16.8062591553,21.8149604797,17.2462100983,43.8921585083,56.525001525878906
Côte d'Ivoire,CIV,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5999984741,,,,,,,,,,,,0.0,,,,,,,,57.099998474121094
Democratic Republic of the Congo,COD,Africa,Sub-Saharan Africa,2016,,,,,,,,,,,,,56.19000005722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82500076293945
Democratic Republic of the Congo,COD,Africa,Sub-Saharan Africa,2017,,,,,,,,,,,,,,,,,,,,,,,,,6.40000009537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.25
Democratic Republic of the Congo,COD,Africa,Sub-Saharan Africa,2022,,,,,,,1.86800003052,11.9139995575,0.039999999106,0.081000000238,309.606689453,,,75.5500030518,317.0,,,12.1999998093,,6.64055013657,4.60495996475,,3.70000004768,,,40.2999992371,64.0,4.30000019073,,,,,,,0.129999995232,,,,,54939344.0,7.28999996185,94.5533981323,,,,,,,,,25.7438201904,65.0,15.5320701599,19.3524703979,13.0357704163,11.5843400955,55.375
Democratic Republic of the Congo,COD,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1333007813,,,,,,,,,,,,0.0,,,,,,,,55.79999923706055
Denmark,DNK,Europe,Northern Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,23.0,,,,,,,,,,,,,,,,,,70.875
Denmark,DNK,Europe,Northern Europe,2019,,,,,,,,,,,,,,,,,,,11.1089506149,,,35.9000015259,,12.1999998093,,,,,,9.401720047,12.89041996,,,,,,,,,,,,10.1151895523,,,4.09999990463,,,,,,,,,,,71.0
Denmark,DNK,Europe,Northern Europe,2020,,,,,,,43.8100013733,106.370002747,7.15100002289,5.56199979782,,,,,,,4.65772008896,,,,,,,,,,,,,,,,,0.680000007153,,,,,,,,,,,,,,,,,,,,,,,71.125
Denmark,DNK,Europe,Northern Europe,2021,6.30999994278,1.54999995232,,,18.1499996185,80.7156982422,,,,,,,,,,,,,,,,,,,,,,,2.29999995232,,,,,,,,,,,,,,,0.000463322998,10.460899353,,,81.9640808105,,1.21619272232,,,,,,,71.25
Denmark,DNK,Europe,Northern Europe,2022,,,,,,,,,,,,94.0,0.58499997854,3.51861190796,4.0,96.4000015259,,16.2000007629,,13.2785100937,5.57441997528,,,,,,96.0,100.0,,,,,,,0.009999999776,78.0,,,,0.0,,,,,,,,,,,1.89959800243,97.0,98.7915267944,,98.8018264771,99.9188308716,71.375
Denmark,DNK,Europe,Northern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6667022705,,,,,,,,,,,,0.0,,,,,,,,71.5
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2018,,,8.17000007629,0.939999997616,,,,,,,,,40.35000026228499,,,,,,,,,,,,,,,,,,,,,,,,,10.0,19.0,,,,,,,,,,,,,,,,,,63.79999923706055
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2019,,,,,,,,,,,,,,,,99.1999969482,,,18.7222194672,,,49.0999984741,,26.3999996185,2.20000004768,,,,,6.76339006424,41.3336410522,77.4000015259,,,,,,,,,,,7.7633099556,,,5.80000019073,,,,,,,,,,,64.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2020,,,,,,,,,,,,,,,,,107.347541809,,,,,,,,,,,,,,,,,0.10000000149,,,,,,,,,,,,,,,,,,,,,,,64.19999694824219
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2021,,,,,17.7399997711,,,,,,,,,,,,,,,,,,,,,,,,27.3999996185,,,,,,,,,,,,,,,0.270831286907,4.28111219406,,,76.9829483032,,19.6691493988,,,,,,,64.4000015258789
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2022,,,,,,,22.3470001221,20.7789993286,2.5150001049,1.51800000668,0.051739998162,59.0,,32.3883590698,43.0,,,10.5,,29.3400497437,15.4810400009,,7.59999990463,,,5.59999990463,73.0,92.8000030518,,,,,,,0.370000004768,13.0,,,,2698924.0,0.379999995232,22.6804008484,,,,,,,,,22.368019104,88.0,39.5586090088,48.324848175,43.130191803,44.9411811829,64.5999984741211
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5332984924,,,,,,,,,,,,0.0,,,,,,,,64.80000305175781
Ecuador,ECU,Americas,Latin America and the Caribbean,2015,,,,,,,,,,0.414999991655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5
Ecuador,ECU,Americas,Latin America and the Caribbean,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,67.75
Ecuador,ECU,Americas,Latin America and the Caribbean,2017,,,,,,,,,3.01600003242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2018,,,,,,,,25.1599998474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,33.0,,,,,,,,,,,,,,,,,,68.25
Ecuador,ECU,Americas,Latin America and the Caribbean,2019,,,,,,,,,,,,,,,,,,,11.5391635895,,,27.2000007629,,17.2000007629,3.70000004768,,,,,3.25712990761,28.0909004211,82.5,,,,,,,,,,,16.9077396393,,,4.69999980927,,,,,,,,,,,68.5
Ecuador,ECU,Americas,Latin America and the Caribbean,2020,,,,,,,23.0750007629,,,,,,,,,96.3000030518,65.749671936,,,,,,,,,,,,,,,,,0.090000003576,,,,,,,,,,,,,,,,,,,,,,,68.75
Ecuador,ECU,Americas,Latin America and the Caribbean,2021,,,,,14.7600002289,,,,,,,,26.97500085833,,,,,,,,,,,,,,,,23.3999996185,,,,,,,,,,,,,,,1.02654194832,7.55577421188,,,76.6336975098,,6.56057357788,,,,,,,69.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2022,,,,,,,,,,,0.145669996738,60.0,,12.1514396667,45.0,,,10.1999998093,,27.3785495758,12.6239299774,,11.8999996185,,,22.7000007629,71.0,94.5,,,,,,,0.109999999404,52.0,,,,16933.0,1.47000002861,48.5092010498,,,,,,,,,6.53486013412,70.0,,87.2295532227,41.591999054,67.0895080566,69.25
Ecuador,ECU,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8666992188,,,,,,,,,,,,0.0,,,,,,,,69.5
Egypt,EGY,Africa,Northern Africa,2014,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,61.939998626708984
Egypt,EGY,Africa,Northern Africa,2017,,,31.1399993896,6.09999990463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
Egypt,EGY,Africa,Northern Africa,2018,,,,,,,,18.2740001678,1.90299999714,4.33900022507,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,30.0,,,,,,,,,,,,,,,,,,62.75
Egypt,EGY,Africa,Northern Africa,2019,,,,,,,,,,,,,,,,,,,27.3592243195,,,38.2000007629,,28.2999992371,,,,,,0.147719994187,105.564346313,,,,,,,,,,,,64.1032409668,,,4.80000019073,,,,,,,,,,,63.0
Egypt,EGY,Africa,Northern Africa,2020,,,,,,,6.82700014114,,,,,,50.0,,,,16.8197097778,,,,,,,,,,,,,,,,,0.20000000298,,,,,,,,,,,,,,,,,,,,,,,63.25
Egypt,EGY,Africa,Northern Africa,2021,,92.3099975586,,,6.80000019073,53.9962997437,,,,,,,,,,97.0999984741,,,,,,,,,,,,,9.39999961853,,,,,,,,,,,,,,,0.208731666207,0.629716396332,,,70.2332992554,,4.17777729034,,,,,,,63.5
Egypt,EGY,Africa,Northern Africa,2022,,,,,,,,,,,0.0,96.0,,18.0746097565,9.80000019073,,,24.7000007629,,44.270198822,20.4155101776,,18.7999992371,,,20.3999996185,,99.9000015259,,,,,,,0.050000000745,,,,,2932815.0,0.430000007153,426.914306641,,,,,,,,,9.48406124115,97.0,73.844039917,,67.1721878052,,63.75
Egypt,EGY,Africa,Northern Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7332992554,,,,,,,,,,,,0.0,,,,,,,,64.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2014,,,,,,,,,,,,,,,,,,,,,,,,,2.09999990463,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,63.68000030517578
El Salvador,SLV,Americas,Latin America and the Caribbean,2018,,,,,,,,,,,,,26.080000638965,,,,,,,,,,,,,,,,,,,,,,,,,6.0,21.0,,,,,,,,,,,,,,,,,,64.55000305175781
El Salvador,SLV,Americas,Latin America and the Caribbean,2019,,,4.05999994278,1.37999999523,,,,,,,,,,,,,,,13.0296411514,,,32.7000007629,,10.6000003815,,,,,,3.28108000755,40.3056793213,,,,,,,,,,,,22.7570095062,,,6.09999990463,,,,,,,,,,,64.9000015258789
El Salvador,SLV,Americas,Latin America and the Caribbean,2020,,,,,,,,,,,,,,,,,42.7904586792,,,,,,,,,,,,,,,,,0.019999999553,,,,,,,,,,,,,,,,,,,,,,,65.25
El Salvador,SLV,Americas,Latin America and the Caribbean,2021,,,,,20.0,,,,,,,,,,,98.0999984741,,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,0.791046559811,7.70693731308,,,78.0408630371,,94.3005065918,,,,,,,65.5999984741211
El Salvador,SLV,Americas,Latin America and the Caribbean,2022,,,,,,,15.517999649,21.5990009308,1.53999996185,1.23599994183,0.0,58.0,,11.8734197617,50.0,,,8.89999961853,,30.8800296783,11.6336097717,,6.80000019073,,,10.0,73.0,93.8000030518,,,,,,,0.129999995232,34.0,,,,1335218.0,2.51999998093,57.4814987183,,,,,,,,,5.7790222168,75.0,,,,,65.94999694824219
El Salvador,SLV,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3332977295,,,,,,,,,,,,0.0,,,,,,,,66.30000305175781
Estonia,EST,Europe,Northern Europe,2014,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,80.1999969482,,,,,,,,,,,,,,,,,,,,,,,,,68.0199966430664
Estonia,EST,Europe,Northern Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,,,,,,,,,,,,,,,,,,68.9749984741211
Estonia,EST,Europe,Northern Europe,2019,,,,,,,,,,,,,,,,,,,15.1187238693,,,40.2000007629,,21.7000007629,,,,,,11.2630195618,12.7985696793,,,,,,,,,,,,6.61240005493,,,2.59999990463,,,,,,,,,,,69.19999694824219
Estonia,EST,Europe,Northern Europe,2020,,,,,,,,,,,,,,,,,5.17963981628,,,,,,,,,,,,,,,,,0.289999991655,,,,,,,,,,,,,,,,,,,,,,,69.42500305175781
Estonia,EST,Europe,Northern Europe,2021,7.86000013351,2.26999998093,,,13.7600002289,63.79529953,34.3790016174,68.6989974976,10.1300001144,7.12699985504,,,2.8549999240775,,,,,,,,,,,,,,,,4.40000009537,,,,,,,,,,,,,,,1.42220127583,14.9094381332,,,79.3109130859,,1.84675002098,,,,,,,69.6500015258789
Estonia,EST,Europe,Northern Europe,2022,,,,,,,,,,,,68.0,,1.88060605526,11.0,99.0999984741,,28.2999992371,,22.1631908417,10.6919498444,,5.09999990463,,,1.20000004768,,100.0,,,,,,,0.10000000149,43.0,,,,1.0,,,,,,,,,,,0.829761087894,85.0,92.2790985107,,90.4208221436,97.0193786621,69.875
Estonia,EST,Europe,Northern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1999969482,,,,,,,,,,,,0.0,,,,,,,,70.0999984741211
Eswatini,SWZ,Africa,Sub-Saharan Africa,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,49.29999923706055
Eswatini,SWZ,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,34.8191299438,,,42.5,,30.7000007629,,,,,,8.0918302536,173.716491699,,,,,,,,,,,,15.9430398941,,,46.5,,,,,,,,,,,50.099998474121094
Eswatini,SWZ,Africa,Sub-Saharan Africa,2022,,,,,,,15.9110002518,31.8220005035,,,0.636020004749,77.0,,50.0359382629,325.0,93.4000015259,,9.5,,30.0866909027,6.80895996094,,7.90000009537,,,21.2000007629,96.0,48.9000015259,,,,,,,4.09999990463,,,,,247183.0,11.3699998856,8.28940010071,,,,,,,,,22.4423408508,97.0,17.4689903259,,,,52.5
