DIM_GEO_NAME,DIM_GEO_CODE,region,sub-region,DIM_TIME_YEAR,AMR_INFECT_ECOLI,AMR_INFECT_MRSA,FINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_25_POP,GHED_GGHE-DGGE_SHA2011,GLASSAMC_AWARE,HWF_0001,HWF_0006,HWF_0010,HWF_0014,MALARIA_EST_INCIDENCE,MCV2,MDG_0000000003,MDG_0000000007,MDG_0000000020,MDG_0000000025,MDG_0000000026,M_Est_tob_curr_std,NCDMORT3070,NCD_BMI_30A,NCD_BMI_PLUS2C,NCD_HYP_PREVALENCE_A,NUTOVERWEIGHTPREV,NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,NUTRITION_WH_2,NUTSTUNTINGPREV,PCV3,PHE_HHAIR_PROP_POP_CLEAN_FUELS,RS_198,SA_0000001688,SDGAIRBODA,SDGFPALL,SDGHEALTHFACILITIESESSENTIALMEDS,SDGHEPHBSAGPRV,SDGHIV,SDGHPVRECEIVED,SDGIHR2021,SDGIPV12M,SDGIPVLT,SDGNTDTREATMENT,SDGODA01,SDGODAWS,SDGPM25,SDGPOISON,SDGSUICIDE,SDGWSHBOD,SUD_TREATMENTSERVICES_COVERAGE,UHC_INDEX_REPORTED,VACCINEPREVENTABLE_WILDPOLIO,VIOLENCE_HOMICIDERATE,WHOSIS_000003,WHS4_100,WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_HYGIENE_BASIC,WSH_SANITATION_SAFELY_MANAGED,WSH_WATER_SAFELY_MANAGED,Healthy life expectancy at birth
Israel,ISR,Asia,Western Asia,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.1999969482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0
Italy,ITA,Europe,Southern Europe,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.97681045532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.67500305175781
Italy,ITA,Europe,Southern Europe,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.6054344177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.75
Italy,ITA,Europe,Southern Europe,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.82499694824219
Italy,ITA,Europe,Southern Europe,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.90405750275,-1.0,-1.0,33.7999992371,-1.0,13.6000003815,-1.0,-1.0,-1.0,-1.0,-1.0,7.96607017517,14.9987401962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.7266597748,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.9000015258789
Italy,ITA,Europe,Southern Europe,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.59093999863,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.330000013113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.9749984741211
Italy,ITA,Europe,Southern Europe,2021,24.6000003815,30.8799991608,-1.0,-1.0,12.3599996567,47.0914001465,-1.0,-1.0,8.39299964905,12.8140001297,-1.0,-1.0,1.445000057108,-1.0,-1.0,99.4000015259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.307206422091,6.99017763138,-1.0,-1.0,83.8360366821,-1.0,0.640876173973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.05000305175781
Italy,ITA,Europe,Southern Europe,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.4840011597,77.1039962769,-1.0,-1.0,-1.0,85.0,-1.0,2.61974692345,4.59999990463,-1.0,-1.0,22.3999996185,-1.0,17.2918605804,9.64253997803,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.039999999106,39.0,-1.0,-1.0,-1.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.57391500473,95.0,70.2210693359,-1.0,79.03125,92.7105636597,72.125
Italy,ITA,Europe,Southern Europe,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.7332992554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.19999694824219
Jamaica,JAM,Americas,Latin America and the Caribbean,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.933000028133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.5999984741211
Jamaica,JAM,Americas,Latin America and the Caribbean,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.3306465149,-1.0,-1.0,46.2999992371,-1.0,19.8999996185,-1.0,-1.0,-1.0,-1.0,-1.0,3.6002099514,35.9041404724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.7880601883,-1.0,-1.0,2.29999995232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.5999984741211
Jamaica,JAM,Americas,Latin America and the Caribbean,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.87890625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.550000011921,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.5999984741211
Jamaica,JAM,Americas,Latin America and the Caribbean,2021,-1.0,-1.0,-1.0,-1.0,16.1800003052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.8000030518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.7999992371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.096777431667,1.69244432449,-1.0,-1.0,74.1445465088,-1.0,51.8650588989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.5999984741211
Jamaica,JAM,Americas,Latin America and the Caribbean,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,-1.0,18.7730197906,3.20000004768,-1.0,-1.0,9.69999980927,-1.0,33.80701828,15.5008802414,-1.0,5.69999980927,-1.0,-1.0,6.5,-1.0,72.8000030518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,2.0,-1.0,-1.0,-1.0,102.0,6.53000020981,0.272199988365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0422496796,98.0,-1.0,-1.0,-1.0,-1.0,66.5999984741211
Japan,JPN,Asia,Eastern Asia,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.9749984741211
Japan,JPN,Asia,Eastern Asia,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.2952709198,-1.0,-1.0,31.3999996185,-1.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.68016004562,11.7761602402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0993900299,-1.0,-1.0,8.39999961853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0999984741211
Japan,JPN,Asia,Eastern Asia,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.1410007477,124.537002563,8.31599998474,20.0079994202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.314909935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.959999978542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.2249984741211
Japan,JPN,Asia,Eastern Asia,2021,20.6399993896,35.0499992371,11.1000003815,2.0,21.4500007629,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.00499999523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.70000004768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.177867919207,17.4718132019,-1.0,-1.0,83.4883117676,-1.0,0.181622058153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.3499984741211
Japan,JPN,Asia,Eastern Asia,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,-1.0,2.27613806725,9.5,99.8000030518,-1.0,19.2000007629,-1.0,5.5392999649,4.36108016968,-1.0,2.09999990463,-1.0,-1.0,5.0,96.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.790893375874,99.0,91.6689071655,-1.0,99.1407623291,98.6585464478,74.4749984741211
Japan,JPN,Asia,Eastern Asia,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.6667022705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.5999984741211
Jordan,JOR,Asia,Western Asia,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.379999995232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.5999984741211
Jordan,JOR,Asia,Western Asia,2018,-1.0,-1.0,6.36000013351,1.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.7000007629,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.5999984741211
Jordan,JOR,Asia,Western Asia,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.1289997101,31.6019992828,7.40000009537,9.84700012207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.6570062637,-1.0,-1.0,37.7000007629,-1.0,37.7000007629,-1.0,-1.0,-1.0,-1.0,-1.0,0.305660009384,38.6501808167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.7632598877,-1.0,-1.0,1.89999997616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.5999984741211
Jordan,JOR,Asia,Western Asia,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.3147888184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.560000002384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.5999984741211
Jordan,JOR,Asia,Western Asia,2021,60.4199981689,70.8000030518,-1.0,-1.0,7.90999984741,54.6768989563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.6000003815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.319603830576,0.601832568645,-1.0,-1.0,64.9074783325,-1.0,2.3148496151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.5999984741211
Jordan,JOR,Asia,Western Asia,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,-1.0,14.1362895966,3.79999995232,-1.0,-1.0,35.5999984741,-1.0,38.5069999695,17.7804203033,-1.0,9.5,-1.0,-1.0,6.59999990463,-1.0,99.8000030518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009999999776,-1.0,-1.0,-1.0,-1.0,39.0,4.96999979019,348.12310791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.24942493439,77.0,76.8336029053,-1.0,82.3351516724,85.7091293335,67.5999984741211
Jordan,JOR,Asia,Western Asia,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.9000015259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0667037964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.5999984741211
Kazakhstan,KAZ,Asia,Central Asia,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.09999990463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.400001525878906
Kazakhstan,KAZ,Asia,Central Asia,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.9000015259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.1999969482,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.5999984741211
Kazakhstan,KAZ,Asia,Central Asia,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.6390323639,-1.0,-1.0,41.9000015259,-1.0,28.7000007629,-1.0,-1.0,-1.0,-1.0,-1.0,4.52228021622,83.4455490112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.4369506836,-1.0,-1.0,3.20000004768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0
Kazakhstan,KAZ,Asia,Central Asia,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.2770004272,69.388999939,2.40599989891,3.37299990654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.3836297989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15000000596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.4000015258789
Kazakhstan,KAZ,Asia,Central Asia,2021,-1.0,-1.0,3.72000002861,0.170000001788,11.6199998856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.1999998093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.40932250023,14.3935861588,-1.0,-1.0,80.3280029297,-1.0,4.37531757355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.80000305175781
Kazakhstan,KAZ,Asia,Central Asia,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,97.0,9.864999542026501,9.73666858673,78.0,-1.0,-1.0,22.2000007629,-1.0,18.3764190674,5.66276979446,-1.0,7.69999980927,-1.0,-1.0,4.90000009537,98.0,93.0999984741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.670000016689,0.050799999386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.69255685806,99.0,36.3356399536,-1.0,-1.0,-1.0,66.19999694824219
Kazakhstan,KAZ,Asia,Central Asia,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.6667022705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.5999984741211
Kenya,KEN,Africa,Sub-Saharan Africa,2015,-1.0,-1.0,5.19000005722,1.39999997616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.099998474121094
Kenya,KEN,Africa,Sub-Saharan Africa,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.29999923706055
Kenya,KEN,Africa,Sub-Saharan Africa,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.1325531006,-1.0,-1.0,33.2000007629,-1.0,28.7000007629,-1.0,-1.0,-1.0,-1.0,-1.0,2.86537003517,131.938842773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.3332004547,-1.0,-1.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.70000076293945
Kenya,KEN,Africa,Sub-Saharan Africa,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.229999631663002,-1.0,-1.0,-1.0,529.962280273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0999984741,-1.0,0.40000000596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.099998474121094
Kenya,KEN,Africa,Sub-Saharan Africa,2021,78.0500030518,44.1199989319,-1.0,-1.0,9.28999996185,56.5530014038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.2000007629,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.49394965172,4.58372974396,-1.0,-1.0,53.3353614807,-1.0,5.82390022278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.5
Kenya,KEN,Africa,Sub-Saharan Africa,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.02100002766,6.4359998703,0.050999999046,0.16400000453,63.2548217773,56.0,-1.0,41.098400116,237.0,89.3000030518,-1.0,10.6999998093,-1.0,12.4102802277,2.46559000015,-1.0,3.79999995232,-1.0,4.5,18.3999996185,91.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.460000008345,17.0,-1.0,-1.0,-1.0,8665168.0,5.61000013351,247.426193237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.4021701813,90.0,11.3614597321,37.5992393494,31.4988994598,-1.0,58.900001525878906
Kenya,KEN,Africa,Sub-Saharan Africa,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.9333000183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.29999923706055
